"subplot_code"	"yearcol"	"mass.Mg.ha"	"vol.m3.ha"	"input.mass.Mgha"	"input.vol.m3ha"	"type"
"21,15"	2024	7.66259546402578	28.2752600148553	7.66259546402578	28.2752600148553	"downed"
"21,17"	2017	0	0	0	0	"downed"
"21,17"	2018	13.6615255268402	31.5139552778158	13.6615255268402	31.5139552778158	"downed"
"21,17"	2019	4.35630211777516	44.9055434306908	4.35630211777516	44.9055434306908	"downed"
"21,17"	2020	4.65826473919946	20.930500895904	4.65826473919946	20.930500895904	"downed"
"21,17"	2021	2.57438383377222	9.49957134233289	2.57438383377222	9.49957134233289	"downed"
"21,17"	2022	2.54512970947711	9.39162254419598	2.54512970947711	9.39162254419598	"downed"
"21,17"	2023	5.71418720275958	21.0855616337992	5.71418720275958	21.0855616337992	"downed"
"21,17"	2024	5.16880674268658	19.0730876113896	5.16880674268658	19.0730876113896	"downed"
"22,19"	2017	0	0	0	0	"downed"
"22,19"	2018	1.0264366287963	4.15016865065807	1.0264366287963	4.15016865065807	"downed"
"22,19"	2019	0	0	0	0	"downed"
"22,19"	2020	1.73419256531991	8.09430930944341	1.73419256531991	8.09430930944341	"downed"
"22,19"	2021	7.65204308347647	28.2363213412416	7.65204308347647	28.2363213412416	"downed"
"22,19"	2022	7.40651739742828	27.3303224997353	7.40651739742828	27.3303224997353	"downed"
"22,19"	2023	5.17173215511608	19.0838824912033	5.17173215511608	19.0838824912033	"downed"
"22,19"	2024	6.76250874687463	24.9539068150355	6.76250874687463	24.9539068150355	"downed"
"22,21"	2017	19.1991998181736	61.8035398659059	19.1991998181736	61.8035398659059	"downed"
"22,21"	2018	11.8830655209538	49.3547302521882	11.8830655209538	49.3547302521882	"downed"
"22,21"	2019	17.8090634634369	34.5847901596735	17.8090634634369	34.5847901596735	"downed"
"22,21"	2020	30.4648534261429	93.1530274391318	30.4648534261429	93.1530274391318	"downed"
"22,21"	2021	30.9612069267386	114.247996039626	30.9612069267386	114.247996039626	"downed"
"22,21"	2022	33.4745332239463	123.52226281899	33.4745332239463	123.52226281899	"downed"
"22,21"	2023	21.5764420612631	79.6178673847347	21.5764420612631	79.6178673847347	"downed"
"22,21"	2024	19.8531442864477	73.2588350053422	19.8531442864477	73.2588350053422	"downed"
"23,03"	2017	0	0	0	0	"downed"
"23,03"	2018	0	0	0	0	"downed"
"23,03"	2019	12.0208235751302	59.7211304435605	12.0208235751302	59.7211304435605	"downed"
"23,03"	2020	11.3562191080566	59.8518255955905	11.3562191080566	59.8518255955905	"downed"
"23,03"	2021	16.4633853211618	60.7504993400803	16.4633853211618	60.7504993400803	"downed"
"23,03"	2022	15.3827379697006	56.7628707369027	15.3827379697006	56.7628707369027	"downed"
"23,03"	2023	17.4944887235488	64.5553089429847	17.4944887235488	64.5553089429847	"downed"
"23,03"	2024	9.46431518775509	34.9236722795391	9.46431518775509	34.9236722795391	"downed"
"23,06"	2017	5.14725544015071	14.1253315550685	5.14725544015071	14.1253315550685	"downed"
"23,06"	2018	4.52717731829403	14.1883273894098	4.52717731829403	14.1883273894098	"downed"
"23,06"	2019	9.08116977445209	41.1759895613448	9.08116977445209	41.1759895613448	"downed"
"23,06"	2020	42.2700459747108	171.681305919243	42.2700459747108	171.681305919243	"downed"
"23,06"	2021	34.2202626438346	126.274031896069	34.2202626438346	126.274031896069	"downed"
"23,06"	2022	14.5993543126839	53.8721561353649	14.5993543126839	53.8721561353649	"downed"
"23,06"	2023	15.3938754327358	56.8039683864791	15.3938754327358	56.8039683864791	"downed"
"23,06"	2024	23.9157690063242	88.2500701340375	23.9157690063242	88.2500701340375	"downed"
"23,17"	2017	0.708649176800997	3.97320972799792	0.708649176800997	3.97320972799792	"downed"
"23,17"	2018	0.409016451992699	3.3359262875682	0.409016451992699	3.3359262875682	"downed"
"23,17"	2019	6.03013280512244	21.3783341956034	6.03013280512244	21.3783341956034	"downed"
"23,17"	2020	0	0	0	0	"downed"
"23,17"	2021	4.1938712589461	15.4755397009081	4.1938712589461	15.4755397009081	"downed"
"23,17"	2022	3.37684535898998	12.4606839815128	3.37684535898998	12.4606839815128	"downed"
"23,17"	2023	4.49119764079969	16.5726850214011	4.49119764079969	16.5726850214011	"downed"
"23,17"	2024	2.61857845726089	9.66265113380402	2.61857845726089	9.66265113380402	"downed"
"23,23"	2017	4.86800625939899	12.2637545311974	4.86800625939899	12.2637545311974	"downed"
"23,23"	2018	4.19032057250138	10.7073641809162	4.19032057250138	10.7073641809162	"downed"
"23,23"	2019	4.90632910695688	11.5778170253217	4.90632910695688	11.5778170253217	"downed"
"23,23"	2020	27.5549758198787	92.9974269572458	27.5549758198787	92.9974269572458	"downed"
"23,23"	2021	22.2667349156122	82.165073489344	22.2667349156122	82.165073489344	"downed"
"23,23"	2022	20.6589909317625	76.2324388625923	20.6589909317625	76.2324388625923	"downed"
"23,23"	2023	19.5747703979768	72.2316250847851	19.5747703979768	72.2316250847851	"downed"
"23,23"	2024	22.448152277848	82.8345102503616	22.448152277848	82.8345102503616	"downed"
"24,09"	2017	0.97789654660337	4.47841010327868	0.97789654660337	4.47841010327868	"downed"
"24,09"	2018	0	0	0	0	"downed"
"24,09"	2019	0	0	0	0	"downed"
"24,09"	2020	0	0	0	0	"downed"
"24,09"	2021	2.13973023415617	7.89568352087149	2.13973023415617	7.89568352087149	"downed"
"24,09"	2022	2.78373888470982	10.2720992055713	2.78373888470982	10.2720992055713	"downed"
"24,09"	2023	1.70919310774451	6.30698563743363	1.70919310774451	6.30698563743363	"downed"
"24,09"	2024	2.68738833676358	9.91656212827892	2.68738833676358	9.91656212827892	"downed"
"24,15"	2017	1.54977891923305	5.53808176956127	1.54977891923305	5.53808176956127	"downed"
"24,15"	2018	0.869306538510173	3.49823501619549	0.869306538510173	3.49823501619549	"downed"
"24,15"	2019	6.8332969824895	19.2384034851078	6.8332969824895	19.2384034851078	"downed"
"24,15"	2020	4.14959180491685	14.6743282998791	4.14959180491685	14.6743282998791	"downed"
"24,15"	2021	5.11263882403997	18.8658259189667	5.11263882403997	18.8658259189667	"downed"
"24,15"	2022	5.47524369467778	20.2038512718737	5.47524369467778	20.2038512718737	"downed"
"24,15"	2023	2.00526574141404	7.39950458086359	2.00526574141404	7.39950458086359	"downed"
"24,15"	2024	0.852632348383872	3.14624482798477	0.852632348383872	3.14624482798477	"downed"
"25,24"	2017	0	0	0	0	"downed"
"25,24"	2018	0	0	0	0	"downed"
"25,24"	2019	13.9022521315649	38.3657739207034	13.9022521315649	38.3657739207034	"downed"
"25,24"	2020	10.4307084735682	29.068760787446	10.4307084735682	29.068760787446	"downed"
"25,24"	2021	7.8519950230335	28.9741513765074	7.8519950230335	28.9741513765074	"downed"
"25,24"	2022	6.50620082644338	24.0081211307874	6.50620082644338	24.0081211307874	"downed"
"25,24"	2023	6.00328063820441	22.1523270782451	6.00328063820441	22.1523270782451	"downed"
"25,24"	2024	6.32098042804924	23.324651026012	6.32098042804924	23.324651026012	"downed"
"26,08"	2017	5.12716774045332	18.4870027437905	5.12716774045332	18.4870027437905	"downed"
"26,08"	2018	2.41154578106035	16.1768984636605	2.41154578106035	16.1768984636605	"downed"
"26,08"	2019	6.49749946345769	28.7131466038692	6.49749946345769	28.7131466038692	"downed"
"26,08"	2020	2.33822794267334	11.4885279480055	2.33822794267334	11.4885279480055	"downed"
"26,08"	2021	0	0	0	0	"downed"
"26,08"	2022	3.41052939353549	12.5849793119391	3.41052939353549	12.5849793119391	"downed"
"26,08"	2023	3.39366648045967	12.5227545404416	3.39366648045967	12.5227545404416	"downed"
"26,08"	2024	3.1133910739095	11.4885279480055	3.1133910739095	11.4885279480055	"downed"
"26,17"	2017	14.8734381457473	46.2972347575288	14.8734381457473	46.2972347575288	"downed"
"26,17"	2018	59.9203367753924	152.392937561855	59.9203367753924	152.392937561855	"downed"
"26,17"	2019	63.527052959091	168.83623823806	63.527052959091	168.83623823806	"downed"
"26,17"	2020	74.3395430625274	186.228023318467	74.3395430625274	186.228023318467	"downed"
"26,17"	2021	263.23007311356	971.328683075867	263.23007311356	971.328683075867	"downed"
"26,17"	2022	229.038897427595	845.16198312766	229.038897427595	845.16198312766	"downed"
"26,17"	2023	56.6735761850404	209.127587398673	56.6735761850404	209.127587398673	"downed"
"26,17"	2024	40.2177551445893	148.40500053354	40.2177551445893	148.40500053354	"downed"
"26,21"	2017	23.9052882580293	79.0576131224041	23.9052882580293	79.0576131224041	"downed"
"26,21"	2018	25.8910038352018	75.8786752298407	25.8910038352018	75.8786752298407	"downed"
"26,21"	2019	15.1503118639741	65.6737355979675	15.1503118639741	65.6737355979675	"downed"
"26,21"	2020	11.1882067444207	43.2315659967248	11.1882067444207	43.2315659967248	"downed"
"26,21"	2021	6.52578019391804	24.0803697192547	6.52578019391804	24.0803697192547	"downed"
"26,21"	2022	6.01675843118323	22.2020606316724	6.01675843118323	22.2020606316724	"downed"
"26,21"	2023	5.83103653351545	21.5167399760718	5.83103653351545	21.5167399760718	"downed"
"26,21"	2024	5.24545254833975	19.3559134625083	5.24545254833975	19.3559134625083	"downed"
"28,16"	2017	21.0809330833027	72.2089558371763	21.0809330833027	72.2089558371763	"downed"
"28,16"	2018	11.9932555917252	50.7929166685094	11.9932555917252	50.7929166685094	"downed"
"28,16"	2019	13.7491843594715	54.5825363333902	13.7491843594715	54.5825363333902	"downed"
"28,16"	2020	8.96253999627449	39.6189823607886	8.96253999627449	39.6189823607886	"downed"
"28,16"	2021	8.18919059714071	30.2184154876041	8.18919059714071	30.2184154876041	"downed"
"28,16"	2022	7.01432406964627	25.8831146481412	7.01432406964627	25.8831146481412	"downed"
"28,16"	2023	5.28682623841425	19.5085839055876	5.28682623841425	19.5085839055876	"downed"
"28,16"	2024	5.14070188756021	18.9693796588937	5.14070188756021	18.9693796588937	"downed"
"29,06"	2017	4.91187641039247	25.2607127205975	4.91187641039247	25.2607127205975	"downed"
"29,06"	2018	1.52330202695422	7.34421937496062	1.52330202695422	7.34421937496062	"downed"
"29,06"	2019	0.912646356111144	3.90350564691522	0.912646356111144	3.90350564691522	"downed"
"29,06"	2020	0	0	0	0	"downed"
"29,06"	2021	0	0	0	0	"downed"
"29,06"	2022	0	0	0	0	"downed"
"29,06"	2023	0	0	0	0	"downed"
"29,06"	2024	0	0	0	0	"downed"
"29,13"	2017	0	0	0	0	"downed"
"29,13"	2018	6.26669478167898	19.0459461992866	6.26669478167898	19.0459461992866	"downed"
"29,13"	2019	8.63536047768991	28.6033472549071	8.63536047768991	28.6033472549071	"downed"
"29,13"	2020	8.1341416411533	28.0880459563721	8.1341416411533	28.0880459563721	"downed"
"29,13"	2021	6.93550510047404	25.5922697434466	6.93550510047404	25.5922697434466	"downed"
"29,13"	2022	7.38217378685414	27.2404936784285	7.38217378685414	27.2404936784285	"downed"
"29,13"	2023	5.93543196564284	21.9019629728518	5.93543196564284	21.9019629728518	"downed"
"29,13"	2024	4.91740933597629	18.1454219039715	4.91740933597629	18.1454219039715	"downed"
"30,23"	2017	3.57859846671318	12.5227545404416	3.57859846671318	12.5227545404416	"downed"
"30,23"	2018	2.93189666185887	12.3370055013617	2.93189666185887	12.3370055013617	"downed"
"30,23"	2019	4.21688929055134	16.888126830814	4.21688929055134	16.888126830814	"downed"
"30,23"	2020	1.80354590866368	10.6129860888308	1.80354590866368	10.6129860888308	"downed"
"30,23"	2021	1.05785003031403	3.90350564691522	1.05785003031403	3.90350564691522	"downed"
"30,23"	2022	0	0	0	0	"downed"
"30,23"	2023	0	0	0	0	"downed"
"30,23"	2024	2.89164481175262	10.6702760581277	2.89164481175262	10.6702760581277	"downed"
"31,16"	2017	8.36144102873811	40.1942723485739	8.36144102873811	40.1942723485739	"downed"
"31,16"	2018	18.8860480566346	71.9901282020959	18.8860480566346	71.9901282020959	"downed"
"31,16"	2019	32.3094036696192	139.756836783369	32.3094036696192	139.756836783369	"downed"
"31,16"	2020	25.7150720655265	109.781845835564	25.7150720655265	109.781845835564	"downed"
"31,16"	2021	21.3161012508397	78.6572001876005	21.3161012508397	78.6572001876005	"downed"
"31,16"	2022	14.736263614385	54.3773565106456	14.736263614385	54.3773565106456	"downed"
"31,16"	2023	13.1701022786405	48.5981633898172	13.1701022786405	48.5981633898172	"downed"
"31,16"	2024	10.4777825323528	38.6634041784237	10.4777825323528	38.6634041784237	"downed"
"31,21"	2017	0	0	0	0	"downed"
"31,21"	2018	0	0	0	0	"downed"
"31,21"	2019	0	0	0	0	"downed"
"31,21"	2020	0	0	0	0	"downed"
"31,21"	2021	2.738269617234	10.1043159307528	2.738269617234	10.1043159307528	"downed"
"31,21"	2022	2.98567592555831	11.0172543378535	2.98567592555831	11.0172543378535	"downed"
"31,21"	2023	5.93674840123612	21.906820668768	5.93674840123612	21.906820668768	"downed"
"31,21"	2024	2.82979323467154	10.4420414563525	2.82979323467154	10.4420414563525	"downed"
"32,07"	2017	1.51807183949876	4.04353065935568	1.51807183949876	4.04353065935568	"downed"
"32,07"	2018	5.40781588806751	15.8352405175572	5.40781588806751	15.8352405175572	"downed"
"32,07"	2019	32.3178477338073	117.189755001425	32.3178477338073	117.189755001425	"downed"
"32,07"	2020	0	0	0	0	"downed"
"32,07"	2021	16.0396811223533	59.1870152116359	16.0396811223533	59.1870152116359	"downed"
"32,07"	2022	11.4832885759817	42.3737585829583	11.4832885759817	42.3737585829583	"downed"
"32,07"	2023	238.627459060393	880.544129374143	238.627459060393	880.544129374143	"downed"
"32,07"	2024	154.033767543908	568.390286139883	154.033767543908	568.390286139883	"downed"
"32,24"	2017	0	0	0	0	"downed"
"32,24"	2018	0	0	0	0	"downed"
"32,24"	2019	0	0	0	0	"downed"
"32,24"	2020	0	0	0	0	"downed"
"32,24"	2021	0	0	0	0	"downed"
"32,24"	2022	2.90721218503823	10.7277202399934	2.90721218503823	10.7277202399934	"downed"
"32,24"	2023	3.04919916688482	11.2516574423794	3.04919916688482	11.2516574423794	"downed"
"32,24"	2024	6.32424017332784	23.3366796063758	6.32424017332784	23.3366796063758	"downed"
"33,12"	2017	29.64043050982	121.952995719217	29.64043050982	121.952995719217	"downed"
"33,12"	2018	34.1744666245818	111.789307949489	34.1744666245818	111.789307949489	"downed"
"33,12"	2019	30.8041586843923	96.514707225684	30.8041586843923	96.514707225684	"downed"
"33,12"	2020	35.8403574063667	113.027943301825	35.8403574063667	113.027943301825	"downed"
"33,12"	2021	27.226123919952	100.465401918642	27.226123919952	100.465401918642	"downed"
"33,12"	2022	34.550123791065	127.491231701347	34.550123791065	127.491231701347	"downed"
"33,12"	2023	32.560885130604	120.150867640605	32.560885130604	120.150867640605	"downed"
"33,12"	2024	27.4006665629784	101.109470712097	27.4006665629784	101.109470712097	"downed"
"33,21"	2017	1.03031371521875	16.2448291002024	1.03031371521875	16.2448291002024	"downed"
"33,21"	2018	0	0	0	0	"downed"
"33,21"	2019	0	0	0	0	"downed"
"33,21"	2020	0	0	0	0	"downed"
"33,21"	2021	0	0	0	0	"downed"
"33,21"	2022	0	0	0	0	"downed"
"33,21"	2023	0	0	0	0	"downed"
"33,21"	2024	0	0	0	0	"downed"
"34,04"	2017	39.6267662687991	118.108630592424	39.6267662687991	118.108630592424	"downed"
"34,04"	2018	0	0	0	0	"downed"
"34,04"	2019	40.7061330056729	133.207120562696	40.7061330056729	133.207120562696	"downed"
"34,04"	2020	47.8748965276267	163.578977556224	47.8748965276267	163.578977556224	"downed"
"34,04"	2021	28.2355165829515	104.190098092072	28.2355165829515	104.190098092072	"downed"
"34,04"	2022	27.7072497855911	102.240774116572	27.7072497855911	102.240774116572	"downed"
"34,04"	2023	28.2108595353313	104.099112676499	28.2108595353313	104.099112676499	"downed"
"34,04"	2024	0	0	0	0	"downed"
"34,15"	2017	6.9655438639724	22.4309120837227	6.9655438639724	22.4309120837227	"downed"
"34,15"	2018	5.82399517746787	22.1493970394385	5.82399517746787	22.1493970394385	"downed"
"34,15"	2019	4.56220762733654	20.5492103196275	4.56220762733654	20.5492103196275	"downed"
"34,15"	2020	3.30541359968592	16.9592959313	3.30541359968592	16.9592959313	"downed"
"34,15"	2021	13.6865629472674	50.50392231464	13.6865629472674	50.50392231464	"downed"
"34,15"	2022	14.8261364633801	54.7089906397791	14.8261364633801	54.7089906397791	"downed"
"34,15"	2023	2.8144348194166	10.3853683373307	2.8144348194166	10.3853683373307	"downed"
"34,15"	2024	1.01135686848788	3.73194416416191	1.01135686848788	3.73194416416191	"downed"
"35,17"	2017	0	0	0	0	"downed"
"35,17"	2018	0	0	0	0	"downed"
"35,17"	2019	0	0	0	0	"downed"
"35,17"	2020	0	0	0	0	"downed"
"35,17"	2021	14.8464471839622	54.7839379481999	14.8464471839622	54.7839379481999	"downed"
"35,17"	2022	14.3241774820823	52.8567434763184	14.3241774820823	52.8567434763184	"downed"
"35,17"	2023	9.51170686911316	35.0985493325209	9.51170686911316	35.0985493325209	"downed"
"35,17"	2024	6.11900159559462	22.5793416811609	6.11900159559462	22.5793416811609	"downed"
"36,04"	2017	1.02286240859873	5.37399959639316	1.02286240859873	5.37399959639316	"downed"
"36,04"	2018	0.949839808360394	4.55304898656192	0.949839808360394	4.55304898656192	"downed"
"36,04"	2019	12.9988529333743	45.9440108687679	12.9988529333743	45.9440108687679	"downed"
"36,04"	2020	11.4678701599565	40.4172637230111	11.4678701599565	40.4172637230111	"downed"
"36,04"	2021	11.2884352123733	41.654742481082	11.2884352123733	41.654742481082	"downed"
"36,04"	2022	20.0150449686181	73.8562544967456	20.0150449686181	73.8562544967456	"downed"
"36,04"	2023	16.3840230611097	60.4576496719918	16.3840230611097	60.4576496719918	"downed"
"36,04"	2024	16.8004346246475	61.9942237071864	16.8004346246475	61.9942237071864	"downed"
"36,10"	2017	15.1949294256271	56.7628707369027	15.1949294256271	56.7628707369027	"downed"
"36,10"	2018	16.79519975233	57.0278079300445	16.79519975233	57.0278079300445	"downed"
"36,10"	2019	16.4987792729134	54.6655798016712	16.4987792729134	54.6655798016712	"downed"
"36,10"	2020	13.1945943654466	50.714422471007	13.1945943654466	50.714422471007	"downed"
"36,10"	2021	13.7436084896429	50.714422471007	13.7436084896429	50.714422471007	"downed"
"36,10"	2022	12.7456249351185	47.0318263288505	12.7456249351185	47.0318263288505	"downed"
"36,10"	2023	12.0059761939229	44.3024951805274	12.0059761939229	44.3024951805274	"downed"
"36,10"	2024	11.9427037022332	44.0690173514141	11.9427037022332	44.0690173514141	"downed"
"36,13"	2017	161.225582507571	834.539821390987	161.225582507571	834.539821390987	"downed"
"36,13"	2018	0	0	0	0	"downed"
"36,13"	2019	59.5019094708226	202.388112612132	59.5019094708226	202.388112612132	"downed"
"36,13"	2020	31.6716276895901	135.703128094475	31.6716276895901	135.703128094475	"downed"
"36,13"	2021	5.63825185441072	20.8053573963495	5.63825185441072	20.8053573963495	"downed"
"36,13"	2022	0	0	0	0	"downed"
"36,13"	2023	0	0	0	0	"downed"
"36,13"	2024	1.79388379757884	6.61949740804	1.79388379757884	6.61949740804	"downed"
"37,17"	2017	6.72326426261597	39.1805560277839	6.72326426261597	39.1805560277839	"downed"
"37,17"	2018	2.01209906469534	13.6710213274808	2.01209906469534	13.6710213274808	"downed"
"37,17"	2019	0.782527712959104	6.58063584071071	0.782527712959104	6.58063584071071	"downed"
"37,17"	2020	0	0	0	0	"downed"
"37,17"	2021	3.65099829524124	13.4723184326245	3.65099829524124	13.4723184326245	"downed"
"37,17"	2022	3.28101720612045	12.1070745613301	3.28101720612045	12.1070745613301	"downed"
"37,17"	2023	1.03912739076516	3.8344184161076	1.03912739076516	3.8344184161076	"downed"
"37,17"	2024	0.904036023930983	3.3359262875682	0.904036023930983	3.3359262875682	"downed"
"38,11"	2017	0	0	0	0	"downed"
"38,11"	2018	0	0	0	0	"downed"
"38,11"	2019	0	0	0	0	"downed"
"38,11"	2020	0	0	0	0	"downed"
"38,11"	2021	0	0	0	0	"downed"
"38,11"	2022	0	0	0	0	"downed"
"38,11"	2023	0	0	0	0	"downed"
"38,11"	2024	1.17369636252264	4.33098288753741	1.17369636252264	4.33098288753741	"downed"
"39,07"	2017	14.9315349810308	74.9959624862183	14.9315349810308	74.9959624862183	"downed"
"39,07"	2018	9.67999784727682	53.655641688816	9.67999784727682	53.655641688816	"downed"
"39,07"	2019	7.88821716789104	37.1540486616165	7.88821716789104	37.1540486616165	"downed"
"39,07"	2020	7.69673346996747	43.7965237424028	7.69673346996747	43.7965237424028	"downed"
"39,07"	2021	39.8469173275427	147.036595304585	39.8469173275427	147.036595304585	"downed"
"39,07"	2022	38.615694819174	142.49333881614	38.615694819174	142.49333881614	"downed"
"39,07"	2023	32.6161754255219	120.354890869084	32.6161754255219	120.354890869084	"downed"
"39,07"	2024	28.5465506116176	105.33782513512	28.5465506116176	105.33782513512	"downed"
"39,15"	2017	0	0	0	0	"downed"
"39,15"	2018	0	0	0	0	"downed"
"39,15"	2019	0	0	0	0	"downed"
"39,15"	2020	0	0	0	0	"downed"
"39,15"	2021	0	0	0	0	"downed"
"39,15"	2022	0	0	0	0	"downed"
"39,15"	2023	2.63295476977163	9.71570025745987	2.63295476977163	9.71570025745987	"downed"
"39,15"	2024	2.7713058818844	10.2262209663631	2.7713058818844	10.2262209663631	"downed"
"40,21"	2017	2.95598614352915	9.54344481814711	2.95598614352915	9.54344481814711	"downed"
"40,21"	2018	0.825311658765643	3.36807960815613	0.825311658765643	3.36807960815613	"downed"
"40,21"	2019	0.694072839058206	3.49823501619549	0.694072839058206	3.49823501619549	"downed"
"40,21"	2020	0.262452057137589	3.27208228409866	0.262452057137589	3.27208228409866	"downed"
"40,21"	2021	0	0	0	0	"downed"
"40,21"	2022	0	0	0	0	"downed"
"40,21"	2023	0	0	0	0	"downed"
"40,21"	2024	1.4017113655999	5.17236666273028	1.4017113655999	5.17236666273028	"downed"
"41,24"	2017	22.3442939120171	69.9195160412611	22.3442939120171	69.9195160412611	"downed"
"41,24"	2018	18.7381476079032	60.1559327811991	18.7381476079032	60.1559327811991	"downed"
"41,24"	2019	15.7355560318757	48.4163467712408	15.7355560318757	48.4163467712408	"downed"
"41,24"	2020	14.350724690691	48.6602339487459	14.350724690691	48.6602339487459	"downed"
"41,24"	2021	13.5450356730884	49.9816814505105	13.5450356730884	49.9816814505105	"downed"
"41,24"	2022	11.4116368672618	42.1093611338072	11.4116368672618	42.1093611338072	"downed"
"41,24"	2023	11.1353734549007	41.0899389479728	11.1353734549007	41.0899389479728	"downed"
"41,24"	2024	11.3191729386862	41.7681658254102	11.3191729386862	41.7681658254102	"downed"
"42,12"	2017	14.6593439262714	58.7473551780811	14.6593439262714	58.7473551780811	"downed"
"42,12"	2018	15.5465609995268	63.3559977956835	15.5465609995268	63.3559977956835	"downed"
"42,12"	2019	13.5665464622091	52.8444835771015	13.5665464622091	52.8444835771015	"downed"
"42,12"	2020	12.1229087259006	37.3949286940306	12.1229087259006	37.3949286940306	"downed"
"42,12"	2021	8.8015003144403	32.4778609388941	8.8015003144403	32.4778609388941	"downed"
"42,12"	2022	9.19820713568497	33.9417237479151	9.19820713568497	33.9417237479151	"downed"
"42,12"	2023	8.3838976901277	30.9368918454897	8.3838976901277	30.9368918454897	"downed"
"42,12"	2024	16.1947070853143	59.7590667354772	16.1947070853143	59.7590667354772	"downed"
"42,21"	2017	1.91980415026502	9.56495747149011	1.91980415026502	9.56495747149011	"downed"
"42,21"	2018	5.86722115337828	17.3637954991759	5.86722115337828	17.3637954991759	"downed"
"42,21"	2019	4.23554483202414	13.3814101233363	4.23554483202414	13.3814101233363	"downed"
"42,21"	2020	3.48315211033556	14.5987641411832	3.48315211033556	14.5987641411832	"downed"
"42,21"	2021	3.5643642957216	13.1526357775705	3.5643642957216	13.1526357775705	"downed"
"42,21"	2022	7.14707510653684	26.3729708728297	7.14707510653684	26.3729708728297	"downed"
"42,21"	2023	5.00111792306643	18.4543096792119	5.00111792306643	18.4543096792119	"downed"
"42,21"	2024	6.59540500974039	24.3372878588206	6.59540500974039	24.3372878588206	"downed"
"43,10"	2017	11.5789979912975	32.0056620533295	11.5789979912975	32.0056620533295	"downed"
"43,10"	2018	12.0733989358899	30.5416450317398	12.0733989358899	30.5416450317398	"downed"
"43,10"	2019	15.9643437621444	39.0405310153435	15.9643437621444	39.0405310153435	"downed"
"43,10"	2020	11.5574760437126	33.3495474838497	11.5574760437126	33.3495474838497	"downed"
"43,10"	2021	8.56669417536596	31.6114176212766	8.56669417536596	31.6114176212766	"downed"
"43,10"	2022	7.1535528054879	26.3968738209886	7.1535528054879	26.3968738209886	"downed"
"43,10"	2023	5.32753126279058	19.6587869475667	5.32753126279058	19.6587869475667	"downed"
"43,10"	2024	3.13892574525852	11.5827518275222	3.13892574525852	11.5827518275222	"downed"
"43,15"	2017	1.00337667137752	3.17747287316009	1.00337667137752	3.17747287316009	"downed"
"43,15"	2018	0	0	0	0	"downed"
"43,15"	2019	0	0	0	0	"downed"
"43,15"	2020	0	0	0	0	"downed"
"43,15"	2021	1.23387627535828	4.55304898656192	1.23387627535828	4.55304898656192	"downed"
"43,15"	2022	2.57438383377222	9.49957134233289	2.57438383377222	9.49957134233289	"downed"
"43,15"	2023	0	0	0	0	"downed"
"43,15"	2024	0	0	0	0	"downed"
"44,07"	2017	61.9831153131571	229.392815272916	61.9831153131571	229.392815272916	"downed"
"44,07"	2018	58.887260048707	211.77958094376	58.887260048707	211.77958094376	"downed"
"44,07"	2019	59.5048404063675	188.919726600011	59.5048404063675	188.919726600011	"downed"
"44,07"	2020	63.7320168510048	205.930837954417	63.7320168510048	205.930837954417	"downed"
"44,07"	2021	55.2989457802166	204.055150480504	55.2989457802166	204.055150480504	"downed"
"44,07"	2022	58.881405841395	217.27456030035	58.881405841395	217.27456030035	"downed"
"44,07"	2023	52.8094824901124	194.868939077906	52.8094824901124	194.868939077906	"downed"
"44,07"	2024	51.6080573969186	190.435636150991	51.6080573969186	190.435636150991	"downed"
"44,13"	2017	23.9025710722298	113.64648991515	23.9025710722298	113.64648991515	"downed"
"44,13"	2018	23.582335840767	120.46669498144	23.582335840767	120.46669498144	"downed"
"44,13"	2019	22.0977310861029	103.074832794749	22.0977310861029	103.074832794749	"downed"
"44,13"	2020	15.6104042474029	69.3198604676106	15.6104042474029	69.3198604676106	"downed"
"44,13"	2021	8.90115239927127	32.8455808091191	8.90115239927127	32.8455808091191	"downed"
"44,13"	2022	8.9830430514945	33.1477603376181	8.9830430514945	33.1477603376181	"downed"
"44,13"	2023	6.97894747505227	25.7525737086799	6.97894747505227	25.7525737086799	"downed"
"44,13"	2024	42.8010823820745	157.937573365589	42.8010823820745	157.937573365589	"downed"
"44,18"	2017	0	0	0	0	"downed"
"44,18"	2018	0	0	0	0	"downed"
"44,18"	2019	0	0	0	0	"downed"
"44,18"	2020	0	0	0	0	"downed"
"44,18"	2021	0	0	0	0	"downed"
"44,18"	2022	0	0	0	0	"downed"
"44,18"	2023	0	0	0	0	"downed"
"44,18"	2024	0	0	0	0	"downed"
"44,20"	2017	0	0	0	0	"downed"
"44,20"	2018	0	0	0	0	"downed"
"44,20"	2019	6.4480927129725	17.1751164212895	6.4480927129725	17.1751164212895	"downed"
"44,20"	2020	5.50527642563337	16.1281672919301	5.50527642563337	16.1281672919301	"downed"
"44,20"	2021	4.50634709802394	16.6285870775791	4.50634709802394	16.6285870775791	"downed"
"44,20"	2022	8.65460281887274	31.935803759678	8.65460281887274	31.935803759678	"downed"
"44,20"	2023	8.33303730546036	30.7492151493002	8.33303730546036	30.7492151493002	"downed"
"44,20"	2024	8.1856801022253	30.2054616318277	8.1856801022253	30.2054616318277	"downed"
"44,23"	2017	56.2892960909825	188.181125501902	56.2892960909825	188.181125501902	"downed"
"44,23"	2018	51.8176184357498	160.039336465314	51.8176184357498	160.039336465314	"downed"
