file,code_of_piece,year,notes_new,uniqid,EX,DP,PN,AA,SD,CH,CAIDO,VIVO,bark_present,bark_absent,BUTTRESS
CWD40_2017_standing.txt,"18,23C.3.1",2017,Ahora estÃ¡ sin corteza,standing080,,,,,,,,,FALSE,TRUE,
CWD40_2017_standing.txt,"18,23O.2.1",2017,sin ramas. Sin corteza,standing081,,,,,,,,,FALSE,TRUE,
CWD40_2017_standing.txt,"19,02M.4.1",2017,es viejo no tiene centro. Se quebro. Sin corteza,standing082,,,,,,,,,FALSE,TRUE,
CWD40_2017_standing.txt,"19,12L.7.1",2017,"escalera. Tiene banda de metal estÃ¡ en el 3,4. Sin corteza",standing088,,,,,,,,,FALSE,TRUE,
CWD40_2017_standing.txt,"19,16I.7.1",2017,corteza,standing089,,,,,,,,,TRUE,FALSE,
CWD40_2017_standing.txt,"21,04H.6.1",2017,sin corteza,standing094,,,,,,,,,FALSE,TRUE,
CWD40_2017_standing.txt,"21,08F.5.1",2017,sin ramas. Sin corteza,standing096,,,,,,,,,FALSE,TRUE,
CWD40_2017_standing.txt,"21,15I.7.1",2017,escalera. Sin corteza,standing099,,,,,,,,,FALSE,TRUE,
CWD40_2017_standing.txt,"22,19J.7.1",2017,sin corteza,standing101,,,,,,,,,FALSE,TRUE,
CWD40_2017_standing.txt,"23,03D.2.1",2017,sin ramas. Sin corteza,standing102,,,,,,,,,FALSE,TRUE,
CWD40_2017_standing.txt,"23,06K.5.1",2017,sin corteza,standing105,,,,,,,,,FALSE,TRUE,
CWD40_2017_standing.txt,"23,06N.6.1",2017,con ramas. Con corteza,standing106,,,,,,,,,TRUE,FALSE,
CWD40_2017_standing.txt,"23,06O.7.1",2017,sin corteza,standing107,,,,,,,,,FALSE,TRUE,
CWD40_2017_standing.txt,"23,17O.3.1",2017,sin corteza,standing109,,,,,,,,,FALSE,TRUE,
CWD40_2017_standing.txt,"23,23P.2.1",2017,sin ramas. Sin corteza. Al lado del arbol 4473,standing110,,,,,,,,,FALSE,TRUE,
CWD40_2017_standing.txt,"23,23P.0.1",2017,Sin corteza,standing111,,,,,,,,,FALSE,TRUE,
CWD40_2017_standing.txt,"24,09O.3.1",2017,sin corteza,standing115,,,,,,,,,FALSE,TRUE,
CWD40_2017_standing.txt,"24,15P.2.1",2017,sin corteza,standing117,,,,,,,,,FALSE,TRUE,
CWD40_2017_standing.txt,"25,24J.5.1",2017,sin ramas. Sin corteza,standing118,,,,,,,,,FALSE,TRUE,
CWD40_2017_standing.txt,"26,08K.5.1",2017,sin ramas. Corteza. sin ramas con corteza,standing119,,,,,,,,,TRUE,FALSE,
CWD40_2017_standing.txt,"26,17J.6.1",2017,tiene dendrometrometros de metal y plastico. Corteza,standing122,,,,,,,,,TRUE,FALSE,
CWD40_2017_standing.txt,"26,21B.5.1",2017,Se estÃ¡ rajando el tronco por El Centro por lo que el dbh es mayor. Con corteza,standing123,,,,,,,,,TRUE,FALSE,
CWD40_2017_standing.txt,"26,21B.7.1",2017,Con corteza,standing124,,,,,,,,,TRUE,FALSE,
CWD40_2017_standing.txt,"26,21P.3.1",2017,sin ramas. Corteza,standing126,,,,,,,,,TRUE,FALSE,
CWD40_2017_standing.txt,"31,21L.2.1",2017,sin ramas. sin corteza,standing138,,,,,,,,,TRUE,FALSE,
CWD40_2017_standing.txt,"32,07F.3.1",2017,se rompiÃ³ y la altura es menor que la anterior. Sin corteza,standing139,,,,,,,,,FALSE,TRUE,
CWD40_2017_standing.txt,"32,07H.6.1",2017,escalera. Sin corteza,standing140,,,,,,,,,FALSE,TRUE,
CWD40_2017_standing.txt,"34,04F.3.1",2017,sin corteza,standing144,,,,,,,,,FALSE,TRUE,
CWD40_2017_standing.txt,"36,04P.3.1",2017,corteza,standing148,,,,,,,,,TRUE,FALSE,
CWD40_2017_standing.txt,"36,13C.5.2",2017,sin ramas. Corteza.,standing152,,,,,,,,,TRUE,FALSE,
CWD40_2017_standing.txt,"36,13F.9.1",2017,sin ramas. Sin corteza,standing153,,,,,,,,,FALSE,TRUE,
CWD40_2017_standing.txt,"37,17P.0.1",2017,Sin corteza. Se cambio el POM porque la altura del Ã¡rbol es 1.9,standing155,,,,,,,,,FALSE,TRUE,
CWD40_2017_standing.txt,"38,11B.7.1",2017,sin corteza,standing157,,,,,,,,,FALSE,TRUE,
CWD40_2017_standing.txt,"39,07A.3.1",2017,sin corteza,standing158,,,,,,,,,FALSE,TRUE,
CWD40_2017_standing.txt,"39,07D.7.1",2017,sin corteza,standing160,,,,,,,,,FALSE,TRUE,
CWD40_2017_standing.txt,"39,07G.5.1",2017,sin ramas. Corteza.,standing161,,,,,,,,,TRUE,FALSE,
CWD40_2017_standing.txt,"39,07I.7.1",2017,escalera. TACHVE. Con corteza,standing163,,,,,,,,,TRUE,FALSE,
CWD40_2017_standing.txt,"39,15C.2.1",2017,"sin ramas. Corteza. Una parte del tronco se cayo, solo queda un pedazo. Tiene hongos",standing165,,,,,,,,,TRUE,FALSE,
CWD40_2017_standing.txt,"42,21F.6.1",2017,Sin corteza,standing172,,,,,,,,,FALSE,TRUE,
CWD40_2017_standing.txt,"43,15J.9.1",2017,sin corteza,standing176,,,,,,,,,FALSE,TRUE,
CWD40_2017_standing.txt,"45,05B.2.1",2017,Sin corteza,standing181,,,,,,,,,FALSE,TRUE,
CWD40_2017_standing.txt,"45,05K.6.1",2017,si ramas. Corteza,standing182,,,,,,,,,TRUE,FALSE,
CWD40_2017_standing.txt,"47,10G.6.1",2017,Con corteza,standing186,,,,,,,,,TRUE,FALSE,
CWD40_2017_standing.txt,"49,01C.3.1",2017,sin corteza,standing187,,,,,,,,,FALSE,TRUE,
CWD40_2017_standing.txt,"49,01C.9.1",2017,esta hueco. Solo Es la parted exterior lonque queda. Sin corteza. Foto.,standing188,,,,,,,,,FALSE,TRUE,
CWD40_2017_standing.txt,"49,01E.3.1",2017,sin corteza,standing189,,,,,,,,,FALSE,TRUE,
CWD40_2017_standing.txt,"49,01J.9.1",2017,sin corteza,standing190,,,,,,,,,FALSE,TRUE,
CWD40_2017_standing.txt,"49,01O.3.1",2017,"se quebro, el POM era de 1.3 ahora 0.3. Sin corteza",standing191,,,,,,,,,FALSE,TRUE,
CWD40_2018_standing.txt,"01,21G.9.1",2018,Sin corteza,standing001,,,,,,,,,FALSE,TRUE,
CWD40_2018_standing.txt,"01,21P.8.1",2018,escalera. Sin corteza,standing002,,,,,,,,,FALSE,TRUE,
CWD40_2018_standing.txt,"03,23M.4.1",2018,Sin corteza. Irregular 168 diametro,standing023,,,,,,,,,FALSE,TRUE,
CWD40_2018_standing.txt,"05,03G.7.1",2018,corteza,standing026,,,,,,,,,TRUE,FALSE,
CWD40_2018_standing.txt,"05,20A.7.1",2018,sin corteza,standing029,,,,,,,,,FALSE,TRUE,
CWD40_2018_standing.txt,"05,20N.8.1",2018,corteza. Ramas,standing031,,,,,,,,,TRUE,FALSE,
CWD40_2018_standing.txt,"05,20P.3.1",2018,Sin corteza,standing032,,,,,,,,,FALSE,TRUE,
CWD40_2018_standing.txt,"05,24N.7.1",2018,Sin corteza,standing035,,,,,,,,,FALSE,TRUE,
CWD40_2018_standing.txt,"06,06I.5.1",2018,sin ramas. Sin corteza,standing038,,,,,,,,,FALSE,TRUE,
CWD40_2018_standing.txt,"06,06I.5.2",2018,sin ramas. Sin corteza,standing039,,,,,,,,,FALSE,TRUE,
CWD40_2018_standing.txt,"07,01B.3.1",2018,corteza,standing040,,,,,,,,,TRUE,FALSE,
CWD40_2018_standing.txt,"07,01I.7.1",2018,corteza,standing041,,,,,,,,,TRUE,FALSE,
CWD40_2018_standing.txt,"08,06M.3.1",2018,sin corteza,standing045,,,,,,,,,FALSE,TRUE,
CWD40_2018_standing.txt,"09,12D.7.1",2018,corteza,standing047,,,,,,,,,TRUE,FALSE,
CWD40_2018_standing.txt,"10,20H.4.1",2018,sin ramas. Sin corteza,standing049,,,,,,,,,FALSE,TRUE,
CWD40_2018_standing.txt,"11,15D.5.1",2018,Sin corteza. Irregular 222,standing052,,,,,,,,,FALSE,TRUE,
CWD40_2018_standing.txt,"11,15G.5.1",2018,sin ramas. Corteza,standing053,,,,,,,,,TRUE,FALSE,
CWD40_2018_standing.txt,"11,15J.7.1",2018,corteza. EstÃ¡ en J y no en K,standing056,,,,,,,,,TRUE,FALSE,
CWD40_2018_standing.txt,"11,15O.6.1",2018,Sin corteza. Irregular 313,standing057,,,,,,,,,FALSE,TRUE,
CWD40_2018_standing.txt,"12,23L.7.1",2018,301 con corteza,standing059,,,,,,,,,TRUE,FALSE,
CWD40_2018_standing.txt,"14,24E.6.1",2018,Con corteza,standing064,,,,,,,,,TRUE,FALSE,
CWD40_2018_standing.txt,"15,07G.5.1",2018,Prioria. Corteza. EstÃ¡ es en F y no en G,standing069,,,,,,,,,TRUE,FALSE,
CWD40_2018_standing.txt,"17,01I.0.1",2018,Sin corteza. Irregular 763,standing075,,,,,,,,,FALSE,TRUE,
CWD40_2018_standing.txt,"17,08N.7.1",2018,corteza,standing078,,,,,,,,,TRUE,FALSE,
CWD40_2018_standing.txt,"18,10N.2.1",2018,ahora estÃ¡ sin corteza. Irregular 343,standing080,,,,,,,,,FALSE,TRUE,
CWD40_2018_standing.txt,"18,23O.2.1",2018,sin ramas. Sin corteza,standing082,,,,,,,,,FALSE,TRUE,
CWD40_2018_standing.txt,"19,02M.4.1",2018,es viejo no tiene centro. Se quebro. Sin corteza. Irregular 135,standing083,,,,,,,,,FALSE,TRUE,
CWD40_2018_standing.txt,"19,06A.7.1",2018,sin corteza,standing084,,,,,,,,,FALSE,TRUE,
CWD40_2018_standing.txt,"19,06NA.8.1",2018,"Corteza. EstÃ¡n en 18, 06 en el 3,2",standing085,,,,,,,,,TRUE,FALSE,
CWD40_2018_standing.txt,"19,19C.8.1",2018,sin corteza,standing090,,,,,,,,,FALSE,TRUE,
CWD40_2018_standing.txt,"21,08F.5.1",2018,sin ramas. Sin corteza,standing095,,,,,,,,,FALSE,TRUE,
CWD40_2018_standing.txt,"21,10H.8.1",2018,Con corteza,standing098,,,,,,,,,TRUE,FALSE,
CWD40_2018_standing.txt,"23,03D.2.1",2018,sin ramas. Sin corteza. Irregular 556,standing104,,,,,,,,,FALSE,TRUE,
CWD40_2018_standing.txt,"23,06N.6.1",2018,Sin corteza,standing109,,,,,,,,,FALSE,TRUE,
CWD40_2018_standing.txt,"23,17O.3.1",2018,sin corteza. Sin corteza. Irregular 381,standing112,,,,,,,,,FALSE,TRUE,
CWD40_2018_standing.txt,"23,23P.2.1",2018,sin ramas. Sin corteza. Al lado del arbol 4473. Irregular 696,standing113,,,,,,,,,FALSE,TRUE,
CWD40_2018_standing.txt,"23,23P.0.1",2018,Sin corteza. Irregular,standing114,,,,,,,,,FALSE,TRUE,
CWD40_2018_standing.txt,"26,17G.6.1",2018,Tiene bandas de metal y plasticas. Con corteza,standing122,,,,,,,,,TRUE,FALSE,
CWD40_2018_standing.txt,"26,17J.6.1",2018,tiene dendrometrometros de metal y plastico. Corteza,standing123,,,,,,,,,TRUE,FALSE,
CWD40_2018_standing.txt,"26,21B.5.1",2018,Se estÃ¡ rajando el tronco por El Centro por lo que el dbh es mayor. Con corteza,standing124,,,,,,,,,TRUE,FALSE,
CWD40_2018_standing.txt,"26,21B.7.1",2018,Con corteza,standing125,,,,,,,,,TRUE,FALSE,
CWD40_2018_standing.txt,"26,21B.8.1",2018,Con corteza,standing126,,,,,,,,,TRUE,FALSE,
CWD40_2018_standing.txt,"28,16E.7.1",2018,Con corteza,standing130,,,,,,,,,TRUE,FALSE,
CWD40_2018_standing.txt,"28,16G.8.1",2018,Con corteza,standing131,,,,,,,,,TRUE,FALSE,
CWD40_2018_standing.txt,"28,16O.8.1",2018,Con corteza,standing132,,,,,,,,,TRUE,FALSE,
CWD40_2018_standing.txt,"31,21L.2.1",2018,sin ramas. sin corteza,standing138,,,,,,,,,FALSE,TRUE,
CWD40_2018_standing.txt,"32,07H.6.1",2018,escalera. Sin corteza. EstÃ¡ hueco y le falta parte del tronco,standing142,,,,,,,,,FALSE,TRUE,
CWD40_2018_standing.txt,"34,04F.3.1",2018,sin corteza,standing147,,,,,,,,,FALSE,TRUE,
CWD40_2018_standing.txt,"36,13F.9.1",2018,sin ramas. Sin corteza,standing155,,,,,,,,,FALSE,TRUE,
CWD40_2018_standing.txt,"37,17P.0.1",2018,Sin corteza. Irregular 272,standing157,,,,,,,,,FALSE,TRUE,
CWD40_2018_standing.txt,"38,11B.7.1",2018,sin corteza,standing159,,,,,,,,,FALSE,TRUE,
CWD40_2018_standing.txt,"38,11M.8.1",2018,Con corteza,standing160,,,,,,,,,TRUE,FALSE,
CWD40_2018_standing.txt,"39,07D.7.1",2018,sin corteza,standing163,,,,,,,,,FALSE,TRUE,
CWD40_2018_standing.txt,"42,12G.8.1",2018,Escalera. Con corteza,standing171,,,,,,,,,TRUE,FALSE,
CWD40_2018_standing.txt,"42,21F.6.1",2018,Sin corteza. Irregular 215,standing173,,,,,,,,,FALSE,TRUE,
CWD40_2018_standing.txt,"46,21F.8.1",2018,Sin corteza,standing181,,,,,,,,,FALSE,TRUE,
CWD40_2018_standing.txt,"46,21G.8.1",2018,Con corteza,standing182,,,,,,,,,TRUE,FALSE,
CWD40_2018_standing.txt,"47,10G.6.1",2018,Sin corteza,standing184,,,,,,,,,FALSE,TRUE,
CWD40_2018_standing.txt,"47,17F.8.1",2018,Con corteza,standing185,,,,,,,,,TRUE,FALSE,
CWD40_2018_standing.txt,"47,17G.8.1",2018,Con corteza,standing186,,,,,,,,,TRUE,FALSE,
CWD40_2018_standing.txt,"49,01E.3.1",2018,Con corteza,standing189,,,,,,,,,TRUE,FALSE,
CWD40_2018_standing.txt,"49,01O.3.1",2018,Sin corteza. Irregular 297,standing191,,,,,,,,,FALSE,TRUE,
CWD40_2018_standing.txt,"49,12H.8.1",2018,Con corteza,standing194,,,,,,,,,TRUE,FALSE,
CWD40_2017_standing.txt,"43,15H.0.2",2017,vivo,standing175,,,,,,,,*,,,
CWD40_2023_standing.txt,"32,07L.23.1",2023,"Buttressed, used last census measurement",standing134,,,,,,,,,,,*
CWD40_2023_standing.txt,"47,05D.23.2",2023,"Buttressed, used last census measurement",standing179,,,,,,,,,,,*
CWD40_2024_standing.txt,"32,07L.23.1",2024,"Buttressed, used last census measurement",standing101,,,,,,,,,,,*
CWD40_2024_standing.txt,"47,05D.23.2",2024,"Buttressed, used last census measurement",standing140,,,,,,,,,,,*
