"subplot_code","month","day","year","transect_section_letter","code_of_piece","diameter_width.mm","diameter_height.mm","penetration.200mm","penetration.200mm.1","orientation_degrees","inclination","branchfall","uniqid","tag","notes","observer","RT","RR","TT","TC","TS","TV","MC","MS","suspended","soil_contact","coded_notes","pen.hit.mm","pendensity.kgm3","pen_density","years_present","first_appearance","last_ppearance","pen_crossmass.kgm","diam_sqr_m","k.diameter.yr","k.csmass.yr","habitat"
"19,12",3,3,2021,"E","19,12E.19.1",265,NA,NA,NA,330,4.7,1,"fallen125","5332",NA,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"TRUE","FALSE",NA,NA,"",NA,271,FALSE,3,2019,2021,14.9468928126628,0.070225,NA,NA,"swamp"
"19,12",2,14,2023,"L","19,12L.23.1",293,NA,NA,NA,104,2.2,1,"fallen120","5196",NA,"V",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"TRUE","FALSE",NA,NA,"",NA,271,FALSE,2,2023,2024,18.2723503178965,0.085849,0.0206903932574462,0.0413807865148926,"swamp"
"19,12",2,21,2024,"L","19,12L.23.1",287,NA,NA,NA,100,3.7,1,"fallen105","5196",NA,"E",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"FALSE","TRUE",NA,NA,"",NA,271,FALSE,2,2023,2024,17.5316570179597,0.082369,NA,NA,"swamp"
"19,16",2,11,2020,"A","19,16A.20.1",209,NA,30,NA,115,17,1,"fallen116","5177",NA,"R",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"TRUE","FALSE","TRUE","FALSE","",1.5,332.705378088107,TRUE,2,2020,2021,11.4141158121895,0.043681,0.0291282729230236,0.263395072837905,"low_plateau"
"19,16",3,3,2021,"A","19,16A.20.1",203,NA,NA,NA,100,13.5,1,"fallen128","5177",NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"TRUE","FALSE",NA,NA,"",NA,271,FALSE,2,2020,2021,8.77104316008572,0.041209,NA,NA,"low_plateau"
"19,16",3,3,2021,"A","19,16A.21.1",523,NA,NA,NA,218,11.2,1,"fallen129","5177",NA,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"TRUE","FALSE",NA,NA,"",NA,271,FALSE,4,2021,2024,58.2187062179399,0.273529,0.0672189745900508,0.134437949180102,"low_plateau"
"19,16",2,14,2022,"A","19,16A.21.1",489,NA,NA,NA,226,2.8,1,"fallen139","5177",NA,"E",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"FALSE","TRUE",NA,NA,"",NA,271,FALSE,4,2021,2024,50.8952076362653,0.239121,0.0164952193691108,0.0329904387382218,"low_plateau"
"19,16",2,15,2023,"A","19,16A.21.1",481,NA,NA,NA,222,7.2,1,"fallen124","5177",NA,"V",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"FALSE","TRUE",NA,NA,"",NA,271,FALSE,4,2021,2024,49.243546714567,0.231361,-0.424003229107075,-0.848006458214151,"low_plateau"
"19,16",2,26,2024,"A","19,16A.21.1",735,NA,NA,NA,200,0.5,1,"fallen107","5177","se rajo","E",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"FALSE","TRUE",NA,NA,"AA;",NA,271,FALSE,4,2021,2024,114.983056884596,0.540225,NA,NA,"low_plateau"
"19,16",2,27,2018,"A","19,16A.8.1",527,NA,16,NA,NA,NA,0,"fallen131","5047",NA,"R",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,"",0.8,411.658182692512,TRUE,3,2018,2020,89.7941128939641,0.277729,0.208077352959566,1.07531573406088,"low_plateau"
"19,16",2,5,2019,"A","19,16A.8.1",428,NA,112,NA,230,2,0,"fallen126","5047",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,"",5.6,212.944660734647,TRUE,3,2018,2020,30.6368545442322,0.183184,0.533670256450013,1.67158511668686,"low_plateau"
"19,16",2,11,2020,"A","19,16A.8.1",251,NA,NA,6,230,2,0,"fallen114","5047",NA,"R",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,"",33.3333333333333,116.37150691851,TRUE,3,2018,2020,5.75816336972005,0.063001,NA,NA,"low_plateau"
"19,16",2,27,2018,"A","19,16A.8.2",414,NA,19,NA,NA,NA,0,"fallen132","5177","esta rajado","R",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"FALSE","TRUE",NA,NA,"AA;",0.95,388.378544009961,TRUE,1,2018,2018,52.2812295646828,0.171396,NA,NA,"low_plateau"
"19,16",2,27,2018,"A","19,16A.8.3",700,NA,86,NA,NA,NA,1,"fallen133","5047",NA,"R",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,"",4.3,232.877250430003,TRUE,6,2018,2023,89.6216687445381,0.49,0.0187460428210554,0.359069998880576,"low_plateau"
"19,16",2,5,2019,"A","19,16A.8.3",687,NA,NA,18,220,7,1,"fallen128","5047",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,"",11.1111111111111,168.836970768197,TRUE,6,2018,2023,62.5850937366779,0.471969,0.130417095495164,0.10189521961454,"low_plateau"
"19,16",2,11,2020,"A","19,16A.8.3",603,NA,139,NA,220,0.4,1,"fallen115","5047",NA,"R",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,"",6.95,197.921908363825,TRUE,6,2018,2023,56.522111236524,0.363609,0.438337853108739,0.562429436032403,"low_plateau"
"19,16",3,3,2021,"A","19,16A.8.3",389,NA,NA,NA,228,0.1,1,"fallen127","5047",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,"",NA,271,FALSE,6,2018,2023,32.2076008160191,0.151321,0.19213822048843,0.384276440976861,"low_plateau"
"19,16",2,14,2022,"A","19,16A.8.3",321,NA,NA,NA,216,3.6,1,"fallen137","5047",NA,"E",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,"",NA,271,FALSE,6,2018,2023,21.9315454939065,0.103041,0.238051634402496,0.476103268804991,"low_plateau"
"19,16",2,15,2023,"A","19,16A.8.3",253,NA,NA,NA,222,1.9,1,"fallen122","5047",NA,"V",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,"",NA,271,FALSE,6,2018,2023,13.6238613320859,0.064009,NA,NA,"low_plateau"
"19,16",2,5,2019,"I","19,16I.19.1",275,NA,16,NA,295,14,0,"fallen129","172362",NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"TRUE","FALSE",NA,NA,"",0.8,411.658182692512,TRUE,6,2019,2024,24.4507407854636,0.075625,-0.0108500160240658,0.115647932176184,"low_plateau"
"19,16",2,11,2020,"I","19,16I.19.1",278,NA,24,NA,295,9.3,0,"fallen117","172362",NA,"R",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"TRUE","FALSE",NA,NA,"",1.2,358.82879734154,TRUE,6,2019,2024,21.7804457051417,0.077284,0.0108500160240658,0.302426598281617,"low_plateau"
"19,16",3,3,2021,"I","19,16I.19.1",275,NA,NA,NA,298,4.8,0,"fallen130","172362",NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"TRUE","FALSE",NA,NA,"",NA,271,FALSE,6,2019,2024,16.0962444849786,0.075625,0.264912964190505,0.52982592838101,"low_plateau"
"19,16",2,14,2022,"I","19,16I.19.1",211,NA,NA,NA,298,5.9,0,"fallen140","172362",NA,"E",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"TRUE","FALSE",NA,NA,"",NA,271,FALSE,6,2019,2024,9.47597885243942,0.044521,0.0191393402106975,0.0382786804213949,"low_plateau"
"19,16",2,16,2023,"I","19,16I.19.1",207,NA,NA,NA,304,7.6,0,"fallen125","172362",NA,"V",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"TRUE","FALSE",NA,NA,"",NA,271,FALSE,6,2019,2024,9.12010551982608,0.042849,-0.435602202528403,-0.871204405056806,"low_plateau"
"19,16",2,26,2024,"I","19,16I.19.1",320,190,NA,NA,NA,NA,0,"fallen109","172362","no se pudo medir cayo grupo de lianas sobre la muestra","E",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"TRUE","FALSE",NA,NA,"",NA,271,FALSE,6,2019,2024,21.7951131935445,0.1024,NA,NA,"low_plateau"
"19,16",2,5,2019,"I","19,16I.19.2",320,241,26,NA,290,9,0,"fallen130","172362",NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"",1.3,349.230296334038,TRUE,6,2019,2024,28.0867669343744,0.1024,-0.00623054975063609,-0.0395749071511019,"low_plateau"
"19,16",2,11,2020,"I","19,16I.19.2",322,240,24,NA,290,5.5,0,"fallen118","172362",NA,"R",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"FALSE","TRUE","TRUE","FALSE","",1.2,358.82879734154,TRUE,6,2019,2024,29.2205855350643,0.103684,0.0156497716671276,0.312026109567741,"low_plateau"
"19,16",3,3,2021,"I","19,16I.19.2",317,226,NA,NA,296,1.5,0,"fallen131","172362",NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"FALSE","TRUE","TRUE","FALSE","",NA,271,FALSE,6,2019,2024,21.3883704072861,0.100489,0.0584582004865941,0.116916400973189,"low_plateau"
"19,16",2,14,2022,"I","19,16I.19.2",299,207,NA,NA,296,2,0,"fallen141","172362",NA,"E",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"FALSE","TRUE","TRUE","FALSE","",NA,271,FALSE,6,2019,2024,19.0283683067976,0.089401,0.00671143458798678,0.0134228691759736,"low_plateau"
"19,16",2,16,2023,"I","19,16I.19.2",297,207,NA,NA,304,1.7,0,"fallen126","172362","corregir medidas de ancho y alto estan invertidas","V",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"FALSE","TRUE","TRUE","FALSE","",NA,271,FALSE,6,2019,2024,18.774659567279,0.088209,-0.0745888569910726,-0.149177713982145,"low_plateau"
"19,16",2,26,2024,"I","19,16I.19.2",320,190,NA,NA,320,6,0,"fallen108","172362",NA,"E",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"FALSE","TRUE","TRUE","FALSE","DP;",NA,271,FALSE,6,2019,2024,21.7951131935445,0.1024,NA,NA,"low_plateau"
"19,16",3,3,2021,"K","19,16K.21.1",302,NA,NA,NA,18,5.6,1,"fallen132","167104",NA,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"TRUE","FALSE",NA,NA,"",NA,271,FALSE,2,2021,2022,19.4121240596097,0.091204,0.192974120910162,0.385948241820324,"low_plateau"
"19,16",2,14,2022,"K","19,16K.21.1",249,NA,NA,NA,18,3.1,1,"fallen142","167104",NA,"E",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"TRUE","FALSE",NA,NA,"",NA,271,FALSE,2,2021,2022,13.1964727843062,0.062001,NA,NA,"low_plateau"
"19,16",2,1,2017,"K","19,16K.7.1",276,NA,NA,10,NA,NA,1,"fallen138",NA,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,"",20,138.355393524775,TRUE,1,2017,2017,8.27759434642403,0.076176,NA,NA,"low_plateau"
"19,16",2,11,2020,"O","19,16O.20.1",218,NA,46,NA,340,25.5,0,"fallen123","5177",NA,"R",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"TRUE","FALSE","TRUE","FALSE","",2.3,287.857109691167,TRUE,3,2020,2022,10.7443421291227,0.047524,-0.00457666702741187,0.0511920551741503,"low_plateau"
"19,16",3,3,2021,"O","19,16O.20.1",219,205,NA,NA,340,25.8,0,"fallen137","5177",NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"TRUE","FALSE","TRUE","FALSE","",NA,271,FALSE,3,2020,2022,10.2081584362851,0.047961,0.0709517359722844,0.141903471944569,"low_plateau"
"19,16",2,14,2022,"O","19,16O.20.1",204,170,NA,NA,340,22.9,0,"fallen146","5177",NA,"E",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"TRUE","FALSE","TRUE","FALSE","",NA,271,FALSE,3,2020,2022,8.85767022131396,0.041616,NA,NA,"low_plateau"
"19,16",2,11,2020,"O","19,16O.20.2",256,198,47,NA,270,1,0,"fallen124","5177",NA,"R",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"TRUE","FALSE","TRUE","FALSE","",2.35,285.767676365155,TRUE,2,2020,2021,14.7089921261928,0.065536,0.0941389909138619,0.241338321255318,"low_plateau"
"19,16",3,3,2021,"O","19,16O.20.2",233,NA,NA,NA,270,13.5,0,"fallen138","5177",NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"FALSE","TRUE",NA,NA,"",NA,271,FALSE,2,2020,2021,11.5550283219174,0.054289,NA,NA,"low_plateau"
"19,16",2,1,2017,"O","19,16O.5.1",257,NA,103,NA,NA,NA,1,"fallen142","5176",NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,"",5.15,219.07380469823,TRUE,3,2017,2019,11.3644017626888,0.066049,0.0316231884305121,-0.265728557581398,"low_plateau"
"19,16",2,27,2018,"O","19,16O.5.1",249,NA,39,NA,NA,NA,1,"fallen136","5176",NA,"R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,"",1.95,304.412477383877,TRUE,3,2017,2019,14.8235091254597,0.062001,-0.0198813705538289,-0.164326480218775,"low_plateau"
"19,16",2,5,2019,"O","19,16O.5.1",254,NA,27,NA,292,11,1,"fallen132","5176",NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,"",1.35,344.794074856212,TRUE,3,2017,2019,17.4709736478145,0.064516,NA,NA,"low_plateau"
"19,16",2,1,2017,"O","19,16O.7.1",362,NA,34,NA,NA,NA,0,"fallen143","5047",NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"FALSE","TRUE",NA,NA,"",1.7,318.894193062335,TRUE,3,2017,2019,32.8211378671504,0.131044,0.0510025544523728,0.712253688369365,"low_plateau"
"19,16",2,27,2018,"O","19,16O.7.1",344,NA,206,NA,NA,NA,0,"fallen137","5047",NA,"R",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"FALSE","TRUE",NA,NA,"",10.3,173.228370575131,TRUE,3,2017,2019,16.0999966935857,0.118336,-0.0537611768914524,0.427648676143507,"low_plateau"
"19,16",2,5,2019,"O","19,16O.7.1",363,NA,NA,4,246,7,0,"fallen133","5047",NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,"",50,101.437186549459,TRUE,3,2017,2019,10.497849120148,0.131769,NA,NA,"low_plateau"
"19,16",2,1,2017,"O","19,16O.7.2",366,NA,46,NA,NA,NA,0,"fallen144","5047",NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"FALSE","TRUE",NA,NA,"",2.3,287.857109691167,TRUE,3,2017,2019,30.2851000389017,0.133956,0.159630145591884,0.753983306291132,"low_plateau"
"19,16",2,27,2018,"O","19,16O.7.2",312,NA,166,NA,NA,NA,0,"fallen138","5047",NA,"R",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"FALSE","TRUE",NA,NA,"",8.3,186.371351170389,TRUE,3,2017,2019,14.2487977877753,0.097344,-0.140319200678797,0.138097801688574,"low_plateau"
"19,16",2,5,2019,"O","19,16O.7.2",359,NA,NA,7,218,24,0,"fallen134","5047",NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,"",28.5714285714286,122.609559304999,TRUE,3,2017,2019,12.4108952460116,0.128881,NA,NA,"low_plateau"
"19,16",2,1,2017,"O","19,16O.7.3",349,NA,42,NA,NA,NA,0,"fallen145","5047",NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"FALSE","TRUE",NA,NA,"",2.1,296.865789760389,TRUE,2,2017,2018,28.3988588071432,0.121801,0.313808377044001,1.07856149964661,"low_plateau"
"19,16",2,27,2018,"O","19,16O.7.3",255,NA,159,NA,NA,NA,0,"fallen139","5047",NA,"R",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"FALSE","TRUE",NA,NA,"",7.95,189.111238380461,TRUE,2,2017,2018,9.65800844510156,0.065025,NA,NA,"low_plateau"
"19,16",2,1,2017,"P","19,16P.7.1",303,NA,36,NA,NA,NA,0,"fallen146","5047",NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"FALSE","TRUE",NA,NA,"",1.8,312.779172660711,TRUE,2,2017,2018,22.5534489417545,0.091809,0.0166393190039647,0.473400042422288,"low_plateau"
"19,16",2,27,2018,"P","19,16P.7.1",298,NA,132,NA,NA,NA,0,"fallen140","5047",NA,"R",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,"",6.6,201.416724585856,TRUE,2,2017,2018,14.0481112796751,0.088804,NA,NA,"low_plateau"
"19,16",2,1,2017,"P","19,16P.7.2",547,NA,71,NA,NA,NA,0,"fallen147","5047",NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"FALSE","TRUE",NA,NA,"",3.55,248.498609866294,TRUE,4,2017,2020,58.3967257904715,0.299209,0.0739673548434994,0.385109750283932,"low_plateau"
"19,16",2,27,2018,"P","19,16P.7.2",508,NA,143,NA,NA,NA,0,"fallen141","5047",NA,"R",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,"",7.15,196.028922246166,TRUE,4,2017,2020,39.7317284086216,0.258064,0.18547613354247,0.755078794276388,"low_plateau"
"19,16",2,5,2019,"P","19,16P.7.2",422,NA,NA,9,140,1,0,"fallen137","5047",NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,"",22.2222222222222,133.504566551457,TRUE,4,2017,2020,18.6728627209697,0.178084,0.295612328127758,0.728572620479833,"low_plateau"
"19,16",2,11,2020,"P","19,16P.7.2",314,NA,NA,6,140,1,0,"fallen125","5047",NA,"R",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,"",33.3333333333333,116.37150691851,TRUE,4,2017,2020,9.01147403376006,0.098596,NA,NA,"low_plateau"
"19,16",2,1,2017,"P","19,16P.7.3",570,NA,45,NA,NA,NA,0,"fallen148","5047",NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"FALSE","TRUE",NA,NA,"",2.25,290.008253710802,TRUE,3,2017,2019,74.0031065012502,0.3249,-0.0395580381691296,0.0939218943646552,"low_plateau"
"19,16",2,27,2018,"P","19,16P.7.3",593,NA,75,NA,NA,NA,0,"fallen142","5047",NA,"R",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,"",3.75,243.927588533715,TRUE,3,2017,2019,67.3690138945019,0.351649,0.102927652101719,-0.238474126495349,"low_plateau"
"19,16",2,5,2019,"P","19,16P.7.3",535,NA,NA,198,175,3,0,"fallen138","5047",NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,"",1.01010101010101,380.39144603068,TRUE,3,2017,2019,85.5122212393884,0.286225,NA,NA,"low_plateau"
"19,16",2,1,2017,"P","19,16P.7.4",438,NA,90,NA,NA,NA,0,"fallen149","5047",NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"FALSE","TRUE",NA,NA,"",4.5,229.31841309308,TRUE,1,2017,2017,34.5523054348579,0.191844,NA,NA,"low_plateau"
"19,16",2,27,2018,"P","19,16P.8.1",1023,NA,156,NA,NA,NA,1,"fallen144","5047",NA,"R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,"",7.8,190.335408526127,TRUE,7,2018,2024,156.444657702547,1.046529,0.0127891561163214,-0.575040028627144,"low_plateau"
"19,16",2,5,2019,"P","19,16P.8.1",1010,NA,NA,151,50,0,1,"fallen139","5047",NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,"",1.32450331125828,347.02824166813,TRUE,7,2018,2024,278.033706060624,1.0201,0.0049627893421291,0.671941747474919,"low_plateau"
"19,16",2,11,2020,"P","19,16P.8.1",1005,NA,187,NA,50,0,1,"fallen127","5047",NA,"R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,"",9.35,179.000750028792,TRUE,7,2018,2024,141.996243594081,1.010025,0.253448900809539,0.0921689766763377,"low_plateau"
"19,16",3,3,2021,"P","19,16P.8.1",780,NA,NA,NA,44,3.2,1,"fallen140","5047",NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,"",NA,271,FALSE,7,2018,2024,129.493621747583,0.6084,0.19782574332992,0.39565148665984,"low_plateau"
"19,16",2,14,2022,"P","19,16P.8.1",640,NA,NA,NA,44,2.8,1,"fallen148","5047",NA,"E",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,"",NA,271,FALSE,7,2018,2024,87.1804527741782,0.4096,0.0847412284550907,0.169482456910182,"low_plateau"
"19,16",2,15,2023,"P","19,16P.8.1",588,NA,NA,NA,52,0.2,1,"fallen130","5047",NA,"V",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,"",NA,271,FALSE,7,2018,2024,73.5891564061413,0.345744,0.158126828206898,0.316253656413795,"low_plateau"
"19,16",2,26,2024,"P","19,16P.8.1",502,NA,NA,NA,50,3.7,1,"fallen111","5047",NA,"E",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,"",NA,271,FALSE,7,2018,2024,53.6372627463477,0.252004,NA,NA,"low_plateau"
"19,19",2,26,2024,"C","19,19C.24.1",358,NA,NA,NA,350,1.1,2,"fallen057","5384","Raíces expuestas ,muchas lianas encima del árbol","E",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"TRUE","FALSE",NA,NA,"",NA,271,FALSE,1,2024,2024,27.2787977279047,0.128164,NA,NA,"low_plateau"
"19,19",2,1,2017,"C","19,19C.9.1",592,NA,82,NA,NA,NA,1,"fallen150",NA,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,"",4.1,236.664872815049,TRUE,4,2017,2020,65.142901293963,0.350464,0.149095909165634,0.281251200461631,"low_plateau"
"19,19",2,27,2018,"C","19,19C.9.1",510,NA,78,NA,NA,NA,1,"fallen145",NA,NA,"R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,"",3.9,240.708274148004,TRUE,4,2017,2020,49.1723826555501,0.2601,0.0564666116677712,0.0664574739989483,"low_plateau"
"19,19",2,5,2019,"C","19,19C.9.1",482,NA,68,NA,160,16,1,"fallen140",NA,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,"",3.4,252.159410506215,TRUE,4,2017,2020,46.0107315459097,0.232324,0.656483196188354,1.52189357083401,"low_plateau"
"19,19",2,11,2020,"C","19,19C.9.1",250,NA,126,NA,160,5.8,1,"fallen128",NA,NA,"R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,"",6.3,204.615844206306,TRUE,4,2017,2020,10.0440567651032,0.0625,NA,NA,"low_plateau"
"19,19",2,1,2017,"G","19,19G.2.1",342,NA,26,NA,NA,NA,0,"fallen151",NA,"es el mismo que C 9-1",NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,"",1.3,349.230296334038,TRUE,8,2017,2024,32.0814512471891,0.116964,0.0117648415795864,0.0102439897682836,"low_plateau"
"19,19",2,27,2018,"G","19,19G.2.1",338,NA,25,NA,NA,NA,0,"fallen146",NA,"es el mismo que C 9-1","R",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,"",1.25,353.901021180924,TRUE,8,2017,2024,31.7544867585803,0.114244,0.0149034055025749,0.197381086489991,"low_plateau"
"19,19",2,5,2019,"G","19,19G.2.1",333,NA,41,NA,310,15,0,"fallen141",NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,"",2.05,299.298977147216,TRUE,8,2017,2024,26.0665515881232,0.110889,-0.0862603442844069,-0.235937055775045,"low_plateau"
"19,19",2,11,2020,"G","19,19G.2.1",363,NA,34,NA,310,6,0,"fallen129",NA,NA,"R",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,"",1.7,318.894193062335,TRUE,8,2017,2024,33.0027205794736,0.131769,0.00829880281469506,0.179338149325325,"low_plateau"
"19,19",3,3,2021,"G","19,19G.2.1",360,NA,NA,NA,318,1.5,0,"fallen142",NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,"",NA,271,FALSE,8,2017,2024,27.5844401355798,0.1296,-0.00829880281469507,-0.0165976056293903,"low_plateau"
"19,19",2,14,2022,"G","19,19G.2.1",363,NA,NA,NA,314,5.1,0,"fallen150",NA,NA,"E",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,"",NA,271,FALSE,8,2017,2024,28.0460963906267,0.131769,0.0450780543179915,0.0901561086359833,"low_plateau"
"19,19",2,16,2023,"G","19,19G.2.1",347,NA,NA,NA,310,3.1,0,"fallen132",NA,NA,"V",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,"",NA,271,FALSE,8,2017,2024,25.6282010207178,0.120409,0.232553682280288,0.465107364560576,"low_plateau"
"19,19",2,26,2024,"G","19,19G.2.1",275,NA,NA,NA,320,14.3,0,"fallen113",NA,NA,"E",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,"",NA,271,FALSE,8,2017,2024,16.0962444849786,0.075625,NA,NA,"low_plateau"
"19,19",2,1,2017,"G","19,19G.3.1",665,NA,14,NA,NA,NA,1,"fallen152","5389","anteriormente no se midio porque estaba vivo, ahora esta muerto",NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,"",0.7,430.706123819045,TRUE,8,2017,2024,149.594015040976,0.442225,0.0305367238600817,0.106306106635227,"low_plateau"
"19,19",2,27,2018,"G","19,19G.3.1",645,559,16,NA,NA,NA,1,"fallen147","5389","anteriormente no se midio porque estaba vivo, ahora esta muerto. Irregular 559","R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"TRUE","FALSE",NA,NA,"",0.8,411.658182692512,TRUE,8,2017,2024,134.507364433356,0.416025,-0.0350378567408732,0.322606237504435,"low_plateau"
"19,19",2,5,2019,"G","19,19G.3.1",668,599,51,NA,273,3,1,"fallen142","5389",NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"TRUE","FALSE",NA,NA,"",2.55,277.969501364754,TRUE,8,2017,2024,97.4181671389935,0.446224,0.0166041550520352,-0.0245896777875159,"low_plateau"
